OrderID,OrderDate,Region,State,SalesChannel,Product,Quantity,Sales,Profit,Employee,DeliveryDays
11846,2021-05-08 13:00:00,West,California,Wholesale,Dinnerware,1,50,10,Shawn W.,4
11847,2021-05-08 14:00:00,Midwest,Ohio,Distributor,Festive,5,1000,200,Carl N.,8
11848,2021-05-08 15:00:00,South,Texas,Online,Dining Furniture,5,1000,200,Joe P.,7
11849,2021-05-08 16:00:00,South,Michigan,Online,Dining Furniture,4,500,100,Joe P.,4
11850,2021-05-08 17:00:00,Midwest,Illinois,Distributor,Computers,4,500,100,Nicholas C.,6
11851,2021-05-08 18:00:00,Northeast,Georgia,In-Store,Floor Lamps,2,100,20,Joshua B.,8
11852,2021-05-08 19:00:00,West,Michigan,Wholesale,Dinnerware,4,500,100,Shawn W.,6
11853,2021-05-08 20:00:00,Midwest,Ohio,Distributor,Festive,5,1000,200,Carl N.,3
11854,2021-05-08 21:00:00,Midwest,Illinois,Distributor,Computers,4,500,100,Nicholas C.,6
11855,2021-05-08 22:00:00,South,Arizona,Online,Dining Furniture,1,50,10,Joe P.,8
11856,2021-05-08 23:00:00,West,Colorado,Wholesale,Dinnerware,2,100,20,Shawn W.,8
11857,2021-05-09 00:00:00,South,California,Online,Floral,2,100,20,Douglas T.,4
11858,2021-05-09 01:00:00,Midwest,Colorado,Distributor,Festive,5,1000,200,Carl N.,5
11859,2021-05-09 02:00:00,Northeast,Florida,In-Store,Cookware,4,500,100,Donald R.,4
11860,2021-05-09 03:00:00,West,New York,Wholesale,Dinnerware,1,50,10,Shawn W.,3
11861,2021-05-09 04:00:00,Midwest,Georgia,Distributor,Festive,4,500,100,Carl N.,6
11862,2021-05-09 05:00:00,Midwest,Florida,Distributor,Computers,3,200,40,Nicholas C.,5
11863,2021-05-09 06:00:00,Northeast,Florida,In-Store,Cookware,4,500,100,Donald R.,7
11864,2021-05-09 07:00:00,Midwest,Georgia,Distributor,Festive,5,1000,200,Carl N.,8
11865,2021-05-09 08:00:00,Midwest,New York,Distributor,Festive,4,500,100,Carl N.,5
11866,2021-05-09 09:00:00,West,Arizona,Wholesale,Furniture Cushions,2,100,20,Keith G.,5
11867,2021-05-09 10:00:00,West,New York,Wholesale,Furniture Cushions,1,50,10,Keith G.,4
11868,2021-05-09 11:00:00,West,California,Wholesale,Furniture Cushions,5,1000,200,Keith G.,7
11869,2021-05-09 12:00:00,South,Colorado,Online,Dining Furniture,3,200,40,Joe P.,8
11870,2021-05-09 13:00:00,Northeast,Arizona,In-Store,Floor Lamps,1,50,10,Joshua B.,3
11871,2021-05-09 14:00:00,West,Texas,Wholesale,Dinnerware,1,50,10,Shawn W.,3
11872,2021-05-09 15:00:00,South,Colorado,Online,Dining Furniture,2,100,20,Joe P.,5
11873,2021-05-09 16:00:00,South,Arizona,Online,Floral,2,100,20,Douglas T.,5
11874,2021-05-09 17:00:00,Northeast,New York,In-Store,Cookware,2,100,20,Donald R.,6
11875,2021-05-09 18:00:00,Northeast,Georgia,In-Store,Floor Lamps,5,1000,200,Joshua B.,7
11876,2021-05-09 19:00:00,Midwest,New York,Distributor,Festive,4,500,100,Carl N.,8
11877,2021-05-09 20:00:00,South,Texas,Online,Dining Furniture,1,50,10,Joe P.,5
11878,2021-05-09 21:00:00,West,Arizona,Wholesale,Furniture Cushions,4,500,100,Keith G.,6
11879,2021-05-09 22:00:00,Northeast,California,In-Store,Floor Lamps,4,500,100,Joshua B.,7
11880,2021-05-09 23:00:00,South,New York,Online,Floral,2,100,20,Douglas T.,8
11881,2021-05-10 00:00:00,West,Arizona,Wholesale,Dinnerware,4,500,100,Shawn W.,3
11882,2021-05-10 01:00:00,South,Colorado,Online,Floral,1,50,10,Douglas T.,6
11883,2021-05-10 02:00:00,Northeast,Texas,In-Store,Cookware,1,50,10,Donald R.,7
11884,2021-05-10 03:00:00,Midwest,California,Distributor,Computers,3,200,40,Nicholas C.,6
11885,2021-05-10 04:00:00,South,Arizona,Online,Dining Furniture,5,1000,200,Joe P.,5
11886,2021-05-10 05:00:00,West,Illinois,Wholesale,Furniture Cushions,4,500,100,Keith G.,4
11887,2021-05-10 06:00:00,Northeast,New York,In-Store,Cookware,5,1000,200,Donald R.,3
11888,2021-05-10 07:00:00,Midwest,Texas,Distributor,Computers,5,1000,200,Nicholas C.,5
11889,2021-05-10 08:00:00,West,California,Wholesale,Furniture Cushions,5,1000,200,Keith G.,5
11890,2021-05-10 09:00:00,West,California,Wholesale,Furniture Cushions,5,1000,200,Keith G.,7
11891,2021-05-10 10:00:00,West,Florida,Wholesale,Furniture Cushions,1,50,10,Keith G.,6
11892,2021-05-10 11:00:00,South,Michigan,Online,Dining Furniture,4,500,100,Joe P.,3
11893,2021-05-10 12:00:00,Northeast,Texas,In-Store,Cookware,3,200,40,Donald R.,5
11894,2021-05-10 13:00:00,West,California,Wholesale,Furniture Cushions,5,1000,200,Keith G.,7
11895,2021-05-10 14:00:00,South,Arizona,Online,Floral,3,200,40,Douglas T.,3
11896,2021-05-10 15:00:00,Northeast,Florida,In-Store,Cookware,1,50,10,Donald R.,6
11897,2021-05-10 16:00:00,Northeast,Michigan,In-Store,Floor Lamps,1,50,10,Joshua B.,5
11898,2021-05-10 17:00:00,South,Colorado,Online,Floral,2,100,20,Douglas T.,8
11899,2021-05-10 18:00:00,South,Arizona,Online,Dining Furniture,5,1000,200,Joe P.,5
11900,2021-05-10 19:00:00,West,New York,Wholesale,Furniture Cushions,2,100,20,Keith G.,5
11901,2021-05-10 20:00:00,Northeast,Michigan,In-Store,Cookware,3,200,40,Donald R.,3
11902,2021-05-10 21:00:00,Midwest,Texas,Distributor,Festive,4,500,100,Carl N.,3
11903,2021-05-10 22:00:00,South,New York,Online,Dining Furniture,2,100,20,Joe P.,3
11904,2021-05-10 23:00:00,Northeast,Ohio,In-Store,Cookware,1,50,10,Donald R.,3
11905,2021-05-11 00:00:00,Northeast,Ohio,In-Store,Floor Lamps,5,1000,200,Joshua B.,7
11906,2021-05-11 01:00:00,West,Texas,Wholesale,Furniture Cushions,3,200,40,Keith G.,4
11907,2021-05-11 02:00:00,Midwest,Colorado,Distributor,Computers,1,50,10,Nicholas C.,7
11908,2021-05-11 03:00:00,West,Michigan,Wholesale,Furniture Cushions,4,500,100,Keith G.,5
11909,2021-05-11 04:00:00,Midwest,Florida,Distributor,Computers,5,1000,200,Nicholas C.,7
11910,2021-05-11 05:00:00,Midwest,Illinois,Distributor,Festive,4,500,100,Carl N.,6
11911,2021-05-11 06:00:00,South,California,Online,Dining Furniture,4,500,100,Joe P.,8
11912,2021-05-11 07:00:00,Northeast,Illinois,In-Store,Floor Lamps,5,1000,200,Joshua B.,3
11913,2021-05-11 08:00:00,Northeast,Ohio,In-Store,Cookware,5,1000,200,Donald R.,6
11914,2021-05-11 09:00:00,Northeast,Ohio,In-Store,Cookware,4,500,100,Donald R.,8
11915,2021-05-11 10:00:00,Midwest,Colorado,Distributor,Computers,3,200,40,Nicholas C.,6
11916,2021-05-11 11:00:00,Northeast,Illinois,In-Store,Floor Lamps,5,1000,200,Joshua B.,5
11917,2021-05-11 12:00:00,South,Illinois,Online,Floral,1,50,10,Douglas T.,3
11918,2021-05-11 13:00:00,Midwest,Florida,Distributor,Festive,2,100,20,Carl N.,6
11919,2021-05-11 14:00:00,Midwest,Colorado,Distributor,Computers,3,200,40,Nicholas C.,5
11920,2021-05-11 15:00:00,Midwest,Colorado,Distributor,Computers,5,1000,200,Nicholas C.,3
11921,2021-05-11 16:00:00,Midwest,Texas,Distributor,Festive,5,1000,200,Carl N.,4
11922,2021-05-11 17:00:00,South,New York,Online,Dining Furniture,3,200,40,Joe P.,5
11923,2021-05-11 18:00:00,Northeast,Colorado,In-Store,Cookware,2,100,20,Donald R.,7
11924,2021-05-11 19:00:00,South,Colorado,Online,Dining Furniture,4,500,100,Joe P.,3
11925,2021-05-11 20:00:00,Northeast,Arizona,In-Store,Floor Lamps,1,50,10,Joshua B.,6
11926,2021-05-11 21:00:00,South,Michigan,Online,Floral,5,1000,200,Douglas T.,8
11927,2021-05-11 22:00:00,West,Michigan,Wholesale,Furniture Cushions,2,100,20,Keith G.,6
11928,2021-05-11 23:00:00,West,Georgia,Wholesale,Dinnerware,1,50,10,Shawn W.,7
11929,2021-05-12 00:00:00,West,Illinois,Wholesale,Dinnerware,3,200,40,Shawn W.,7
11930,2021-05-12 01:00:00,West,California,Wholesale,Dinnerware,5,1000,200,Shawn W.,6
11931,2021-05-12 02:00:00,Midwest,Illinois,Distributor,Festive,4,500,100,Carl N.,8
11932,2021-05-12 03:00:00,Midwest,Texas,Distributor,Computers,3,200,40,Nicholas C.,3
11933,2021-05-12 04:00:00,South,Texas,Online,Floral,5,1000,200,Douglas T.,5
11934,2021-05-12 05:00:00,South,Texas,Online,Dining Furniture,2,100,20,Joe P.,7
11935,2021-05-12 06:00:00,West,New York,Wholesale,Furniture Cushions,1,50,10,Keith G.,7
11936,2021-05-12 07:00:00,Northeast,California,In-Store,Cookware,1,50,10,Donald R.,7
11937,2021-05-12 08:00:00,West,Michigan,Wholesale,Dinnerware,5,1000,200,Shawn W.,8
11938,2021-05-12 09:00:00,South,Florida,Online,Dining Furniture,3,200,40,Joe P.,4
11939,2021-05-12 10:00:00,West,Michigan,Wholesale,Dinnerware,4,500,100,Shawn W.,8
11940,2021-05-12 11:00:00,South,New York,Online,Floral,2,100,20,Douglas T.,3
11941,2021-05-12 12:00:00,West,Texas,Wholesale,Dinnerware,5,1000,200,Shawn W.,3
11942,2021-05-12 13:00:00,Northeast,New York,In-Store,Cookware,2,100,20,Donald R.,3
11943,2021-05-12 14:00:00,West,Michigan,Wholesale,Furniture Cushions,1,50,10,Keith G.,3
11944,2021-05-12 15:00:00,Northeast,Florida,In-Store,Floor Lamps,4,500,100,Joshua B.,3
11945,2021-05-12 16:00:00,Northeast,Georgia,In-Store,Floor Lamps,2,100,20,Joshua B.,6
11946,2021-05-12 17:00:00,South,California,Online,Floral,5,1000,200,Douglas T.,7
11947,2021-05-12 18:00:00,Northeast,New York,In-Store,Floor Lamps,4,500,100,Joshua B.,8
11948,2021-05-12 19:00:00,Midwest,Michigan,Distributor,Festive,3,200,40,Carl N.,6
11949,2021-05-12 20:00:00,Midwest,California,Distributor,Computers,5,1000,200,Nicholas C.,8
11950,2021-05-12 21:00:00,Midwest,Michigan,Distributor,Festive,2,100,20,Carl N.,4
11951,2021-05-12 22:00:00,South,Michigan,Online,Dining Furniture,4,500,100,Joe P.,5
11952,2021-05-12 23:00:00,Midwest,Florida,Distributor,Festive,5,1000,200,Carl N.,7
11953,2021-05-13 00:00:00,South,Georgia,Online,Dining Furniture,4,500,100,Joe P.,4
11954,2021-05-13 01:00:00,South,California,Online,Dining Furniture,4,500,100,Joe P.,6
11955,2021-05-13 02:00:00,Midwest,Texas,Distributor,Computers,4,500,100,Nicholas C.,5
11956,2021-05-13 03:00:00,Northeast,California,In-Store,Cookware,2,100,20,Donald R.,4
11957,2021-05-13 04:00:00,West,Colorado,Wholesale,Furniture Cushions,5,1000,200,Keith G.,8
11958,2021-05-13 05:00:00,South,Texas,Online,Floral,1,50,10,Douglas T.,5
11959,2021-05-13 06:00:00,Midwest,California,Distributor,Computers,1,50,10,Nicholas C.,8
11960,2021-05-13 07:00:00,South,Arizona,Online,Floral,2,100,20,Douglas T.,4
11961,2021-05-13 08:00:00,Northeast,Arizona,In-Store,Floor Lamps,2,100,20,Joshua B.,6
11962,2021-05-13 09:00:00,Northeast,Michigan,In-Store,Floor Lamps,4,500,100,Joshua B.,8
11963,2021-05-13 10:00:00,Midwest,Texas,Distributor,Festive,5,1000,200,Carl N.,5
11964,2021-05-13 11:00:00,South,California,Online,Dining Furniture,5,1000,200,Joe P.,4
11965,2021-05-13 12:00:00,West,Michigan,Wholesale,Dinnerware,3,200,40,Shawn W.,8
11966,2021-05-13 13:00:00,West,Illinois,Wholesale,Dinnerware,3,200,40,Shawn W.,6
11967,2021-05-13 14:00:00,South,Michigan,Online,Floral,1,50,10,Douglas T.,7
11968,2021-05-13 15:00:00,South,New York,Online,Dining Furniture,3,200,40,Joe P.,6
11969,2021-05-13 16:00:00,South,Arizona,Online,Floral,3,200,40,Douglas T.,6
11970,2021-05-13 17:00:00,Midwest,Illinois,Distributor,Computers,1,50,10,Nicholas C.,7
11971,2021-05-13 18:00:00,Northeast,Ohio,In-Store,Cookware,1,50,10,Donald R.,6
11972,2021-05-13 19:00:00,West,New York,Wholesale,Furniture Cushions,3,200,40,Keith G.,7
11973,2021-05-13 20:00:00,Midwest,Texas,Distributor,Computers,5,1000,200,Nicholas C.,7
11974,2021-05-13 21:00:00,South,Michigan,Online,Dining Furniture,3,200,40,Joe P.,8
11975,2021-05-13 22:00:00,South,Arizona,Online,Dining Furniture,4,500,100,Joe P.,8
11976,2021-05-13 23:00:00,Northeast,Georgia,In-Store,Cookware,4,500,100,Donald R.,7
11977,2021-05-14 00:00:00,South,Arizona,Online,Floral,4,500,100,Douglas T.,4
11978,2021-05-14 01:00:00,Midwest,Florida,Distributor,Festive,2,100,20,Carl N.,5
11979,2021-05-14 02:00:00,Midwest,Arizona,Distributor,Festive,4,500,100,Carl N.,4
11980,2021-05-14 03:00:00,Northeast,Georgia,In-Store,Cookware,5,1000,200,Donald R.,7
11981,2021-05-14 04:00:00,Midwest,Georgia,Distributor,Festive,2,100,20,Carl N.,5
11982,2021-05-14 05:00:00,West,Michigan,Wholesale,Dinnerware,2,100,20,Shawn W.,8
11983,2021-05-14 06:00:00,Midwest,Texas,Distributor,Festive,4,500,100,Carl N.,5
11984,2021-05-14 07:00:00,Midwest,Georgia,Distributor,Festive,3,200,40,Carl N.,7
11985,2021-05-14 08:00:00,Midwest,Arizona,Distributor,Festive,1,50,10,Carl N.,8
11986,2021-05-14 09:00:00,West,Texas,Wholesale,Dinnerware,3,200,40,Shawn W.,5
11987,2021-05-14 10:00:00,South,California,Online,Floral,3,200,40,Douglas T.,5
11988,2021-05-14 11:00:00,Midwest,Arizona,Distributor,Festive,2,100,20,Carl N.,4
11989,2021-05-14 12:00:00,Northeast,Colorado,In-Store,Floor Lamps,2,100,20,Joshua B.,5
11990,2021-05-14 13:00:00,West,Michigan,Wholesale,Dinnerware,2,100,20,Shawn W.,7
11991,2021-05-14 14:00:00,Northeast,New York,In-Store,Cookware,5,1000,200,Donald R.,3
11992,2021-05-14 15:00:00,Midwest,Michigan,Distributor,Computers,5,1000,200,Nicholas C.,3
11993,2021-05-14 16:00:00,Northeast,Georgia,In-Store,Cookware,1,50,10,Donald R.,3
11994,2021-05-14 17:00:00,Midwest,Ohio,Distributor,Computers,2,100,20,Nicholas C.,7
11995,2021-05-14 18:00:00,West,Florida,Wholesale,Furniture Cushions,4,500,100,Keith G.,3
11996,2021-05-14 19:00:00,Northeast,Colorado,In-Store,Cookware,2,100,20,Donald R.,4
11997,2021-05-14 20:00:00,Northeast,Georgia,In-Store,Floor Lamps,5,1000,200,Joshua B.,7
11998,2021-05-14 21:00:00,Midwest,Arizona,Distributor,Computers,2,100,20,Nicholas C.,8
11999,2021-05-14 22:00:00,Midwest,Texas,Distributor,Computers,5,1000,200,Nicholas C.,7
12000,2021-05-14 23:00:00,South,Colorado,Online,Dining Furniture,2,100,20,Joe P.,7
12001,2021-05-15 00:00:00,Midwest,Ohio,Distributor,Computers,4,500,100,Nicholas C.,5
12002,2021-05-15 01:00:00,Midwest,New York,Distributor,Computers,1,50,10,Nicholas C.,5
12003,2021-05-15 02:00:00,South,Texas,Online,Dining Furniture,4,500,100,Joe P.,5
12004,2021-05-15 03:00:00,Midwest,Florida,Distributor,Festive,5,1000,200,Carl N.,6
12005,2021-05-15 04:00:00,Midwest,Illinois,Distributor,Festive,3,200,40,Carl N.,4
12006,2021-05-15 05:00:00,South,Florida,Online,Dining Furniture,4,500,100,Joe P.,7
12007,2021-05-15 06:00:00,West,Michigan,Wholesale,Dinnerware,2,100,20,Shawn W.,7
12008,2021-05-15 07:00:00,West,Colorado,Wholesale,Furniture Cushions,1,50,10,Keith G.,5
12009,2021-05-15 08:00:00,Midwest,Michigan,Distributor,Computers,2,100,20,Nicholas C.,7
12010,2021-05-15 09:00:00,Midwest,Georgia,Distributor,Computers,2,100,20,Nicholas C.,8
12011,2021-05-15 10:00:00,South,California,Online,Dining Furniture,4,500,100,Joe P.,7
12012,2021-05-15 11:00:00,South,Georgia,Online,Dining Furniture,1,50,10,Joe P.,3
12013,2021-05-15 12:00:00,West,New York,Wholesale,Dinnerware,3,200,40,Shawn W.,8
12014,2021-05-15 13:00:00,Northeast,Colorado,In-Store,Floor Lamps,2,100,20,Joshua B.,8
12015,2021-05-15 14:00:00,Midwest,California,Distributor,Festive,1,50,10,Carl N.,7
12016,2021-05-15 15:00:00,Northeast,Texas,In-Store,Cookware,3,200,40,Donald R.,6
12017,2021-05-15 16:00:00,Northeast,California,In-Store,Floor Lamps,2,100,20,Joshua B.,5
12018,2021-05-15 17:00:00,South,New York,Online,Floral,1,50,10,Douglas T.,4
12019,2021-05-15 18:00:00,Midwest,Arizona,Distributor,Festive,4,500,100,Carl N.,4
12020,2021-05-15 19:00:00,Midwest,Michigan,Distributor,Computers,2,100,20,Nicholas C.,3
12021,2021-05-15 20:00:00,South,Ohio,Online,Floral,2,100,20,Douglas T.,4
12022,2021-05-15 21:00:00,Northeast,Georgia,In-Store,Floor Lamps,1,50,10,Joshua B.,4
12023,2021-05-15 22:00:00,South,Colorado,Online,Dining Furniture,2,100,20,Joe P.,5
12024,2021-05-15 23:00:00,West,New York,Wholesale,Dinnerware,3,200,40,Shawn W.,5
12025,2021-05-16 00:00:00,Midwest,Illinois,Distributor,Festive,2,100,20,Carl N.,6
12026,2021-05-16 01:00:00,West,Ohio,Wholesale,Dinnerware,5,1000,200,Shawn W.,3
12027,2021-05-16 02:00:00,South,New York,Online,Floral,3,200,40,Douglas T.,4
12028,2021-05-16 03:00:00,Midwest,Illinois,Distributor,Festive,1,50,10,Carl N.,6
12029,2021-05-16 04:00:00,West,Illinois,Wholesale,Furniture Cushions,3,200,40,Keith G.,3
12030,2021-05-16 05:00:00,West,Illinois,Wholesale,Furniture Cushions,5,1000,200,Keith G.,8
12031,2021-05-16 06:00:00,Northeast,Arizona,In-Store,Floor Lamps,5,1000,200,Joshua B.,4
12032,2021-05-16 07:00:00,Midwest,California,Distributor,Computers,2,100,20,Nicholas C.,4
12033,2021-05-16 08:00:00,West,Florida,Wholesale,Furniture Cushions,2,100,20,Keith G.,5
12034,2021-05-16 09:00:00,West,Georgia,Wholesale,Furniture Cushions,4,500,100,Keith G.,7
12035,2021-05-16 10:00:00,Northeast,Illinois,In-Store,Cookware,3,200,40,Donald R.,3
12036,2021-05-16 11:00:00,West,New York,Wholesale,Dinnerware,4,500,100,Shawn W.,4
12037,2021-05-16 12:00:00,West,Texas,Wholesale,Dinnerware,5,1000,200,Shawn W.,3
12038,2021-05-16 13:00:00,West,Texas,Wholesale,Furniture Cushions,2,100,20,Keith G.,6
12039,2021-05-16 14:00:00,Northeast,Colorado,In-Store,Cookware,2,100,20,Donald R.,6
12040,2021-05-16 15:00:00,West,Michigan,Wholesale,Dinnerware,2,100,20,Shawn W.,7
12041,2021-05-16 16:00:00,West,Illinois,Wholesale,Dinnerware,1,50,10,Shawn W.,4
12042,2021-05-16 17:00:00,Midwest,New York,Distributor,Festive,5,1000,200,Carl N.,5
12043,2021-05-16 18:00:00,Midwest,Illinois,Distributor,Festive,2,100,20,Carl N.,4
12044,2021-05-16 19:00:00,Northeast,Arizona,In-Store,Cookware,5,1000,200,Donald R.,3
12045,2021-05-16 20:00:00,South,Michigan,Online,Floral,2,100,20,Douglas T.,8
12046,2021-05-16 21:00:00,Midwest,Illinois,Distributor,Computers,3,200,40,Nicholas C.,6
12047,2021-05-16 22:00:00,Northeast,Georgia,In-Store,Floor Lamps,5,1000,200,Joshua B.,3
12048,2021-05-16 23:00:00,West,Texas,Wholesale,Furniture Cushions,4,500,100,Keith G.,7
12049,2021-05-17 00:00:00,West,Illinois,Wholesale,Furniture Cushions,1,50,10,Keith G.,6
12050,2021-05-17 01:00:00,Northeast,Georgia,In-Store,Floor Lamps,4,500,100,Joshua B.,5
12051,2021-05-17 02:00:00,West,Georgia,Wholesale,Furniture Cushions,5,1000,200,Keith G.,6
12052,2021-05-17 03:00:00,West,California,Wholesale,Furniture Cushions,2,100,20,Keith G.,8
12053,2021-05-17 04:00:00,South,Georgia,Online,Floral,5,1000,200,Douglas T.,4
12054,2021-05-17 05:00:00,West,Michigan,Wholesale,Dinnerware,1,50,10,Shawn W.,8
12055,2021-05-17 06:00:00,Midwest,Texas,Distributor,Computers,5,1000,200,Nicholas C.,8
12056,2021-05-17 07:00:00,West,Colorado,Wholesale,Furniture Cushions,2,100,20,Keith G.,4
12057,2021-05-17 08:00:00,Northeast,Arizona,In-Store,Cookware,4,500,100,Donald R.,6
12058,2021-05-17 09:00:00,South,Texas,Online,Floral,3,200,40,Douglas T.,7
12059,2021-05-17 10:00:00,West,New York,Wholesale,Furniture Cushions,4,500,100,Keith G.,4
12060,2021-05-17 11:00:00,Northeast,Colorado,In-Store,Cookware,2,100,20,Donald R.,4
12061,2021-05-17 12:00:00,Midwest,Georgia,Distributor,Festive,2,100,20,Carl N.,5
12062,2021-05-17 13:00:00,West,Illinois,Wholesale,Dinnerware,1,50,10,Shawn W.,6
12063,2021-05-17 14:00:00,South,California,Online,Dining Furniture,5,1000,200,Joe P.,4
12064,2021-05-17 15:00:00,West,Colorado,Wholesale,Furniture Cushions,5,1000,200,Keith G.,7
12065,2021-05-17 16:00:00,Northeast,New York,In-Store,Cookware,4,500,100,Donald R.,3
12066,2021-05-17 17:00:00,South,New York,Online,Floral,3,200,40,Douglas T.,6
12067,2021-05-17 18:00:00,West,Colorado,Wholesale,Dinnerware,3,200,40,Shawn W.,5
12068,2021-05-17 19:00:00,Midwest,California,Distributor,Computers,1,50,10,Nicholas C.,8
12069,2021-05-17 20:00:00,South,Georgia,Online,Floral,2,100,20,Douglas T.,4
12070,2021-05-17 21:00:00,Midwest,Michigan,Distributor,Festive,1,50,10,Carl N.,7
12071,2021-05-17 22:00:00,Northeast,New York,In-Store,Floor Lamps,5,1000,200,Joshua B.,6
12072,2021-05-17 23:00:00,West,Georgia,Wholesale,Furniture Cushions,2,100,20,Keith G.,7
12073,2021-05-18 00:00:00,Midwest,Michigan,Distributor,Computers,1,50,10,Nicholas C.,7
12074,2021-05-18 01:00:00,Northeast,Michigan,In-Store,Cookware,4,500,100,Donald R.,8
12075,2021-05-18 02:00:00,West,New York,Wholesale,Furniture Cushions,5,1000,200,Keith G.,5
12076,2021-05-18 03:00:00,Northeast,Colorado,In-Store,Cookware,3,200,40,Donald R.,6
12077,2021-05-18 04:00:00,Midwest,Michigan,Distributor,Computers,1,50,10,Nicholas C.,4
12078,2021-05-18 05:00:00,Northeast,Illinois,In-Store,Cookware,5,1000,200,Donald R.,5
12079,2021-05-18 06:00:00,South,Texas,Online,Floral,5,1000,200,Douglas T.,4
12080,2021-05-18 07:00:00,West,Arizona,Wholesale,Dinnerware,3,200,40,Shawn W.,3
12081,2021-05-18 08:00:00,Northeast,New York,In-Store,Cookware,3,200,40,Donald R.,7
12082,2021-05-18 09:00:00,Midwest,Ohio,Distributor,Festive,3,200,40,Carl N.,3
12083,2021-05-18 10:00:00,West,Michigan,Wholesale,Dinnerware,1,50,10,Shawn W.,7
12084,2021-05-18 11:00:00,South,Florida,Online,Floral,3,200,40,Douglas T.,8
12085,2021-05-18 12:00:00,West,Illinois,Wholesale,Furniture Cushions,4,500,100,Keith G.,5
12086,2021-05-18 13:00:00,South,Ohio,Online,Dining Furniture,5,1000,200,Joe P.,4
12087,2021-05-18 14:00:00,West,Georgia,Wholesale,Furniture Cushions,3,200,40,Keith G.,8
12088,2021-05-18 15:00:00,Northeast,Arizona,In-Store,Cookware,5,1000,200,Donald R.,4
12089,2021-05-18 16:00:00,Northeast,California,In-Store,Cookware,2,100,20,Donald R.,5
12090,2021-05-18 17:00:00,Midwest,Michigan,Distributor,Festive,2,100,20,Carl N.,6
12091,2021-05-18 18:00:00,South,California,Online,Floral,3,200,40,Douglas T.,3
12092,2021-05-18 19:00:00,Midwest,Arizona,Distributor,Festive,5,1000,200,Carl N.,3
12093,2021-05-18 20:00:00,Northeast,Illinois,In-Store,Floor Lamps,2,100,20,Joshua B.,4
12094,2021-05-18 21:00:00,South,Illinois,Online,Floral,3,200,40,Douglas T.,4
12095,2021-05-18 22:00:00,Midwest,Arizona,Distributor,Computers,5,1000,200,Nicholas C.,4
12096,2021-05-18 23:00:00,Midwest,Illinois,Distributor,Computers,3,200,40,Nicholas C.,5
12097,2021-05-19 00:00:00,Midwest,Michigan,Distributor,Computers,5,1000,200,Nicholas C.,6
12098,2021-05-19 01:00:00,Midwest,Arizona,Distributor,Festive,2,100,20,Carl N.,3
12099,2021-05-19 02:00:00,Midwest,New York,Distributor,Computers,3,200,40,Nicholas C.,8
12100,2021-05-19 03:00:00,South,Florida,Online,Floral,2,100,20,Douglas T.,7
12101,2021-05-19 04:00:00,Midwest,Georgia,Distributor,Computers,3,200,40,Nicholas C.,5
12102,2021-05-19 05:00:00,South,Texas,Online,Dining Furniture,1,50,10,Joe P.,3
